SMILES,receptor,docking score
[H]c1nc(N2CNC(=O)C23CCN(S(=O)(=O)c2ccccn2)CC3)cc2c1[nH]c1ccccc12,5ht1b,-10.7
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4cn(C)c5ccccc45)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-12.3
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-c4cnc(C)nc4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-13
[H]C(C)(C)C(=O)N1CCc2c(F)ccc(-c3nc([H])cc4c3[nH]c3ccccc34)c2C1,5ht1b,-11.4
CC(O)(C(=O)N1CCOCC1=O)C(F)(F)F,5ht1b,-6.1
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-n4cnc(C)c4)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-10.8
[H]c1nc(-c2nc(-c3nc(CC#C)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-13.8
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(CCl)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-14.4
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3c([H])ncn3-c3cc4c([nH]c5ccccc54)c([H])n3)n2)n1,5ht1b,-13
[H]c1cc2c([nH]c3ccccc32)c(C2CN(CC(C)(C)C)CC2[H])n1,5ht1b,-9.1
[H]c1nc(-c2nc(-c3nc(C4CCC(N)CC4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-13.1
[H]c1nc(-c2nc(-c3nc(-c4ccc5[nH]c(C)nc5c4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-10
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4sc5c(c4C#N)CCCC5)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-10.4
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(CC(C)N)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-13.8
[H]c1nc(-c2nc(-c3nc(-c4cc([H])c[nH]c4=N)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-11.7
[H]c1cc2c([nH]c3ccccc32)c(-c2ccnc3c2CC(c2cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n2)O3)n1,5ht1b,-11
[H]c1nc(-c2ccc(F)c3c2CN(S(=O)(=O)c2cccs2)CC3)cc2c1[nH]c1ccccc12,5ht1b,-11.7
[H]S(=O)(=O)c1ccc(O)c(-c2nc(-c3nc(-c4nc([H])cc5c4[nH]c4ccccc45)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)c1,5ht1b,-11.6
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4ccc(C)cc4C)n3)n2)ccc1O,5ht1b,-13.3
[H]C(=O)N=c1cc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c3[nH]c3ccccc34)n2)o[nH]1,5ht1b,-8.3
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cnc(-c4nc([H])cc5c4[nH]c4ccccc45)c(C)c3)n2)n1,5ht1b,-11
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(C4([H])CCCC4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-13.8
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(C3(c4cc5c([nH]c6ccccc65)c([H])n4)NC(=O)NC3=O)n2)n1,5ht1b,-14.9
[H]c1cc2c([nH]c3ccccc32)c(-c2c(-c3nn(-c4nc([H])cc5c4[nH]c4ccccc45)c4nc[nH]c(=N)c34)[nH]c3ccccc23)n1,5ht1b,-15.3
[H]c1cc2c([nH]c3ccccc32)c(-n2cc(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n3)c3c(=N)[nH]cnc32)n1,5ht1b,-15.6
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4ncc(C)cn4)n3)n2)n1,5ht1b,-12.6
[H]c1ccc2c(c1)CN(C(=O)C(=O)C(CCC)OCOC)C2,5ht1b,-7.9
[H]c1cc2c([nH]c3ccccc32)c(-c2c([H])ccc(C=Cc3ccc(C)cc3)c2[H])n1,5ht1b,-11.5
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-c4ccc([H])c5ccccc45)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-13.8
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4cn(C)nc4C)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-10.3
[H]C(=O)CC(N)Cc1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc([H])cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-12.5
[H]C(=O)CCC(=O)N=c1[nH]nc(-c2nc(-c3nc(-c4nc([H])cc5c4[nH]c4ccccc45)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)s1,5ht1b,-9
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(C4OC(C)C(O)C(O)C4O)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-13.9
[H]C1NC(c2nc([H])cc3c2[nH]c2ccccc23)CCN(c2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)C1=O,5ht1b,-10.2
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4cc[n+](C)cc4)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-15.1
[H]=C1Oc2cc(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c(-c5nc([H])cc6c5[nH]c5ccccc56)n4)n3)ccc2C1=O,5ht1b,-15.9
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4ccccc4F)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-9.3
[H]c1cc2c([nH]c3ccccc32)c(-n2cc(-c3cc4c([nH]c5ccccc54)c(-c4cc(C)no4)n3)c(=O)c3ccccc32)n1,5ht1b,-15.2
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4nsc5ccccc45)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-16.9
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3c(-c4cc5c([nH]c6ccccc65)c([H])n4)nc4ccc(C)cn34)n2)n1,5ht1b,-13.4
[H]n1nc([H])c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n3)n2)c1C,5ht1b,-13.6
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4c[nH]c5ccc(O)cc45)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-17
[H]c1nc(-c2nc(-c3nc(-c4n[nH]c(=S)o4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-13.9
CCCCC(=O)N1c2ccccc2CC1C,5ht1b,-7.3
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4ccc(Br)cc4Br)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-9.1
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(CCC(N)=O)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-12.4
[H]C(=O)C([H])C(c1cc2c([nH]c3ccccc32)c([H])n1)c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c([H])n2)n1,5ht1b,-13.4
[H]n1cc(-c2nc(-c3c(C)cnc(-c4cc5c([nH]c6ccccc65)c([H])n4)c3C)cc3c2[nH]c2ccccc23)c(=O)c2ccccc21,5ht1b,-13.1
[H]C(=O)C([H])CCC(=O)N1CCCCC(c2nc([H])cc3c2[nH]c2ccccc23)C1=O,5ht1b,-9.9
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4ccc(C5=NCCN5)cc4)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-9.6
[H]c1nc(-c2nc(-c3c(O[N+](=O)[O-])[nH]c4ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-13.6
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(C4(C)CC4)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-13.1
[H]c1nc(-c2c(C=C3C(=O)Nc4ccccc43)ccc([H])c2[H])cc2c1[nH]c1ccccc12,5ht1b,-13.4
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(C4CCC4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-14.9
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4cc5cc(C)ccc5[nH]c4=O)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-10.2
[H]NC(=S)N1CCC(c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4nc([H])cc5c4[nH]c4ccccc45)n3)n2)CC1,5ht1b,-12.8
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(C(=O)N=c4cccc[nH]4)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-11.3
[H]n1c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n3)cc3c2[nH]c2ccccc23)nc2cccnc21,5ht1b,-9.9
[H]c1nc([H])c(-c2cnc(-c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c3[nH]c3ccccc34)cn2)s1,5ht1b,-9
[H]C1CCCCN(C(=O)C(CCCC)N2C(N)=NC(N)=NC2(C)C)C1=O,5ht1b,-7.8
[H]S(=O)(=O)c1ccc2c(c1)c(=O)c(-c1nc(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n3)cc3c1[nH]c1ccccc13)cn2C,5ht1b,-8
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4cc5ccccc5s4)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-15.2
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4cc(Cl)ccc4O)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-11.4
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-n4nc(C)nc4C)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-10.4
[H]C(=O)C(=NOC)c1ccccc1-c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc([H])cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-7.9
[H]c1cc2c([nH]c3ccccc32)c(C2(c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n3)CCOCC2)n1,5ht1b,-12.8
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(N3c4ccccc4CC3c3nc([H])cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-12.8
[H]c1nc(-n2cc(C34CCC(c5cc6c([nH]c7ccccc76)c([H])n5)(CC3)OC4)c(=O)c3ccccc32)cc2c1[nH]c1ccccc12,5ht1b,-7.8
[H]n1c(-c2cc3c([nH]c4ccccc43)c(-c3nc([H])cc4c3[nH]c3ccccc34)n2)nc2cc(-c3cc4c([nH]c5ccccc54)c([H])n3)ccc21,5ht1b,-9.9
[H]c1cc2c([nH]c3ccccc32)c(C2(C)CCN(CC(F)C(C)(C)O)C2)n1,5ht1b,-10
[H]c1cc2c([nH]c3ccccc32)c(-n2cc(-c3cc4c([nH]c5ccccc54)c(-n4nnc5ccccc54)n3)c(=O)c3ccccc32)n1,5ht1b,-15.3
[H]n1nc(-c2ccc(C#Cc3ccc(-c4nc([H])cc5c4[nH]c4ccccc45)cc3)cc2)c2c(-c3cc4c([nH]c5ccccc54)c([H])n3)cccc21,5ht1b,-8.7
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(C4CCC(F)(F)CC4)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-10.9
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc3nc(C)cc(-c4cc5c([nH]c6ccccc65)c(-c5nc([H])cc6c5[nH]c5ccccc56)n4)c3c2)n1,5ht1b,-13
[H]c1oc2ccc([H])cc2c1-c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cn4ccccc4n3)n2)n1,5ht1b,-13.5
[H]n1cc(C2COC3(CCN(c4cn(-c5nc([H])cc6c5[nH]c5ccccc56)c5ccccc5c4=O)CC3)C2)c(=O)c2ccccc21,5ht1b,-9.5
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4nc5cc([H])ccc5[nH]4)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-15.2
[H]C(=O)N=c1cc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4nc([H])cc5c4[nH]c4ccccc45)n3)n2)[nH][nH]1,5ht1b,-12
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(C3CC4CCCC(C3)N4c3nc([H])cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-12.1
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c(-c4cc5c([nH]c6ccccc65)c(-c5cc6c([nH]c7ccccc76)c([H])n5)n4)ccnc3cc2[H])n1,5ht1b,-11
[H]c1cc2c([nH]c3ccccc32)c(C2CCCC2c2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-14
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3ccc4[nH]cc(-c5cc6c([nH]c7ccccc76)c([H])n5)c4c3)n2)cc2c1[nH]c1ccccc12,5ht1b,-12.6
[H]C(C(=O)N1CC(c2nc([H])cc3c2[nH]c2ccccc23)OC1=O)C(C)C,5ht1b,-9.7
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4ccc(=O)n(C)n4)n3)n2)n1,5ht1b,-14.7
[H]c1cc2c([nH]c3ccccc32)c(-c2cn(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n3)nn2)n1,5ht1b,-11.9
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(C(=O)N=c3cc4ccc(-c5cc(Cl)c6cccnc6c5O)cc4c[nH]3)n2)n1,5ht1b,-8.1
[H]C(=O)CS(=O)(=O)Cc1nc(-c2nc(-c3nc([H])cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-11.8
[H]S(=O)(=O)c1cc(-c2nc(-c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)ccc1C,5ht1b,-10.5
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(C4CCCCCC4)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-11.3
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4c[nH]c5ccc(Br)cc45)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-17.4
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc3nc(-c4cc5c([nH]c6ccccc65)c(-c5nc([H])cc6c5[nH]c5ccccc56)n4)sc3c2)n1,5ht1b,-6.4
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-c4ccc(=O)n(C)c4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-12.5
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4ccc(Br)cc4C)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-15.3
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(SC(F)(F)F)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-14.4
[H]c1nc(-c2nn(-c3cc4c([nH]c5ccccc54)c([H])n3)c3c2CCN(c2cc4c([nH]c5ccccc54)c([H])n2)C3=O)cc2c1[nH]c1ccccc12,5ht1b,-8.3
[H]c1ccc(C=C(C)C(=O)O)c([H])c1-c1[nH]c2ccccc2c1[H],5ht1b,-9.9
[H]c1oc2ccc(-c3nc(-c4nc(-c5nccc(C)n5)cc5c4[nH]c4ccccc45)cc4c3[nH]c3ccccc34)cc2c1[H],5ht1b,-13.6
[H]n1cnc2c(nnn2-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4nc([H])cc5c4[nH]c4ccccc45)cc4c3[nH]c3ccccc34)n2)c1=O,5ht1b,-11
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4ccc(C#N)cn4)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-9.9
[H]c1cc2c([nH]c3ccccc32)c(-c2nnc3n2CCN(CCCCN)C3)n1,5ht1b,-8.7
[H]n1c(=O)[nH]c2cc(-c3c(-c4cn(-c5cc6c([nH]c7ccccc76)c([H])n5)c5ccccc5c4=O)[nH]c4ccccc34)ccc2c1=O,5ht1b,-14.3
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4ccc(S(N)(=O)=O)cc4)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-13.7
[H]c1nc(-c2c([H])ccc(C=CC(=O)O)c2[H])cc2c1[nH]c1ccccc12,5ht1b,-10.8
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cn(C4CCCNC4)c4ccccc4c3=O)n2)n1,5ht1b,-13.5
[H]c1nc(-c2nc(-c3nc(-c4cnc(C)nc4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-14.1
[H]n1ncc(-c2cc3c([nH]c4ccccc43)c([H])n2)c1-c1nc(-c2cc3c([nH]c4ccccc43)c([H])n2)cc2c1[nH]c1ccccc12,5ht1b,-13.8
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(CN=c3ccc(-c4cc5c([nH]c6ccccc65)c([H])n4)c[nH]3)n2)n1,5ht1b,-10.8
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4nc(C)cc(C)n4)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-13.5
[H]c1nc(-c2nc(-c3nc(C4CCCOC4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-13.5
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(N3CCC(C)(c4nc([H])cc5c4[nH]c4ccccc45)C3)cc3c2[nH]c2ccccc23)n1,5ht1b,-13.7
[H]C(C)CCOS(=O)(=O)c1ccc(-c2cc3c([nH]c4ccccc43)c([H])n2)cc1,5ht1b,-9.4
[H]c1cc2c([nH]c3ccccc32)c(C2(C)CCN(CC(C)(C)O)C2)n1,5ht1b,-9.2
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3ccc(C(C)=NNC(=O)c4cc5c([nH]c6ccccc65)c([H])n4)cc3)n2)n1,5ht1b,-4.3
[H]c1cc2c([nH]c3ccccc32)c(C2CCOCC2c2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-11
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-c4ccc(Br)cc4Br)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-14.2
[H]CCC([H])c1nc(-c2nc(-c3nc([H])cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-14.1
[H]c1cc2c([nH]c3ccccc32)c(-c2cn(-c3cc4c([nH]c5ccccc54)c(-c4cc([H])ccc4N)n3)c3ccccc3c2=O)n1,5ht1b,-15.3
[H]=CCc1nc(-c2nc(-c3nc([H])cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-14.5
[H]c1cc2c([nH]c3ccccc32)c(-c2[nH]c3ccccc3c2-c2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-14.4
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3ccc(S(C)(=O)=O)cc3-c3cc4c([nH]c5ccccc54)c([H])n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-11.2
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4ccsc4)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-10.9
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc([H])nc(-c4nc([H])cc5c4[nH]c4ccccc45)n3)n2)n1,5ht1b,-15
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(N3C(=O)CNCC3c3nc([H])cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-13.9
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc(=O)n4nc(-c5cc6c([nH]c7ccccc76)c([H])n5)sc4n3)n2)n1,5ht1b,-9.6
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(N4CCCN(C)CC4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-13.4
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4nc5cccnc5[nH]4)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-10.4
[H]c1cc2c([nH]c3ccccc32)c(-n2c(=O)n(-c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c3[nH]c3ccccc34)c(=O)c3sccc32)n1,5ht1b,-14.1
[H]=C(C)CCc1c(-c2nc3ccc(Cl)cn3c2C2CCc3ccc([H])cc3C2C[H])[nH]c2ccccc12,5ht1b,-10.5
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(C3CCC(c4nc([H])cc5c4[nH]c4ccccc45)C3)n2)n1,5ht1b,-14.1
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(CCCO)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-11.1
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4cn5ccsc5n4)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-10.9
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc([H])cc4c3[nH]c3ccccc34)n(-c3nnc4ccc([H])nn34)n2)n1,5ht1b,-12
[H]c1nn(-c2nc(-c3[nH]c4ccccc4c3-c3cc(Cl)cc(Cl)c3)cc3c2[nH]c2ccccc23)c2cccc([H])c12,5ht1b,-13
[H]c1cc2cccc(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c(-c5cc6c([nH]c7ccccc76)c([H])n5)n4)n3)c2o1,5ht1b,-14.7
[H]c1cn(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4cccc5ccc(C)nc45)cc4c3[nH]c3ccccc34)n2)c2ccccc2c1=O,5ht1b,-6.2
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4cn(C)c(=O)c5[nH]ccc45)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-14.4
[H]c1nc(-c2nn(-c3cc4c([nH]c5ccccc54)c(-n4c5ccccc5c5ccccc54)n3)c3cccc([H])c23)cc2c1[nH]c1ccccc12,5ht1b,-11.6
[H]c1oc2ccc([H])cc2c1-c1nc(-c2nc(C3CCCCNC3=O)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-15.4
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-n4c(=O)cc([H])c5ccccc54)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-16.5
[H]n1cc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(CCCCN)n3)n2)c(=O)c2ccccc21,5ht1b,-11.2
[H]CC(O)CN1c2ccc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc2CCC1C,5ht1b,-10.5
[H]c1cn(-c2nc(-c3nc(-c4cnco4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)c2ccccc2c1=O,5ht1b,-12.8
[H]c1nc(C)n2ncnc(-c3nc(-c4cc5c([nH]c6ccccc65)c(C(=O)N=c5cc6ccc([H])cc6c[nH]5)n4)cc4c3[nH]c3ccccc34)c12,5ht1b,-12.4
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4cccc(N)c4)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-15.7
[H]c1nc(-c2nc(-c3nc(-c4cccc5[nH]c(=N)[nH]c(=N)c45)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-15.4
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4ccccc4Br)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-14.2
[H]C(=O)CC(=O)N1CCCc2cc(S(=O)(=O)N3CCc4c(F)ccc([H])c4C3)ccc21,5ht1b,-10.7
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc(-c3nc(-c4nc([H])cc5c4[nH]c4ccccc45)cc4c3[nH]c3ccccc34)c(F)c2)n1,5ht1b,-9.8
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(C(=O)N=c4cc(C)o[nH]4)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-14.1
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4ncccc4C#N)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-11
